,"from","to","Pharma R&D  Annual Review 2017"
1140,"Cancer",803325,
1141,"Cancer",611638,
1142,"Cancer",611649,
1143,"Cancer",802314,
1144,"Cancer",611425,
1145,"Cancer",605651,
1146,"Cancer",602507,
1147,"Cancer",607378,
1148,"Cancer",805406,
1149,"Cancer",600354,
1150,"Cancer",605567,
1151,"Cancer",602038,
1152,"Cancer",804705,
1153,"Cancer",801223,
1154,"Cancer",604320,
1155,"Cancer",801554,
1156,"Cancer",600278,
1157,"Cancer",604455,
1158,"Cancer",804581,
1159,"Cancer",612274,
1160,"Cancer",607264,
1161,"Cancer",803246,
1162,"Cancer",608327,
1163,"Cancer",612269,
1164,"Cancer",605269,
1165,"Cancer",601954,
1166,"Cancer",602052,
1167,"Cancer",604462,
1168,"Cancer",605809,
1169,"Cancer",607351,
1170,"Cancer",802023,
1171,"Cancer",604355,
1172,"Cancer",802808,
1173,"Cancer",605901,
1174,"Cancer",608456,
1175,"Cancer",805382,
1176,"Cancer",604790,
1177,"Cancer",603252,
1178,"Cancer",611226,
1179,"Cancer",800301,
1180,"Cancer",803261,
1181,"Cancer",805630,
1182,"Cancer",601431,
1183,"Cancer",602057,
1184,"Cancer",805942,
1185,"Cancer",607172,
1186,"Cancer",602746,
1187,"Cancer",605258,
1188,"Cancer",801030,
1189,"Cancer",607858,
1190,"Cancer",608701,
1191,"Cancer",605629,
1192,"Cancer",602669,
1193,"Cancer",602641,
1194,"Cancer",801701,
1195,"Cancer",603823,
1196,"Cancer",607019,
1197,"Cancer",607073,
1198,"Cancer",609324,
1199,"Cancer",611659,
1200,"Cancer",608588,
1201,"Cancer",804877,
1202,"Cancer",605507,
1203,"Cancer",611919,
1204,"Cancer",803563,
1205,"Cancer",611483,
1206,"Cancer",600865,
1207,"Cancer",606240,
1208,"Cancer",602446,
1209,"Cancer",802133,
1210,"Cancer",605982,
1211,"Cancer",602412,
1212,"Cancer",608638,
1213,"Cancer",610335,
1214,"Cancer",604499,
1215,"Cancer",604626,
1216,"Cancer",606034,
1217,"Cancer",604472,
1218,"Cancer",601956,
1219,"Cancer",611448,
1220,"Cancer",612368,
1221,"Cancer",609424,
1222,"Cancer",611038,
1223,"Cancer",605054,
1224,"Cancer",803380,
1225,"Cancer",604580,
1226,"Cancer",603696,
1227,"Cancer",609173,
1228,"Cancer",605498,
1229,"Cancer",611966,
1230,"Cancer",603927,
1231,"Cancer",608359,
1232,"Cancer",608230,
1233,"Cancer",801326,
1234,"Cancer",601904,
1235,"Cancer",800559,
1236,"Cancer",603703,
1237,"Cancer",609163,
1238,"Cancer",602878,
1239,"Cancer",607247,
1240,"Cancer",804336,
1241,"Cancer",610844,
1242,"Cancer",602260,
1243,"Cancer",805801,
1244,"Cancer",600025,
1245,"Cancer",606271,
1246,"Cancer",604016,
1247,"Cancer",805576,
1248,"Cancer",607277,
1249,"Cancer",602625,
1250,"Cancer",605708,
1251,"Cancer",608631,
1252,"Cancer",802146,
1253,"Cancer",608038,
1254,"Cancer",606109,
1255,"Cancer",608068,
1256,"Cancer",610634,
1257,"Cancer",609174,
1258,"Cancer",802461,
1259,"Cancer",802491,
1260,"Cancer",611651,
1261,"Cancer",604585,
1262,"Cancer",604646,
1263,"Cancer",601083,
1264,"Cancer",604370,
1265,"Cancer",609307,
1266,"Cancer",604806,
1267,"Cancer",607810,
1268,"Cancer",607249,
1269,"Cancer",600132,
1270,"Cancer",804070,
1271,"Cancer",611532,
1272,"Cancer",611626,
1273,"Cancer",604695,
1274,"Cancer",610235,
1275,"Cancer",605010,
1276,"Cancer",611710,
1277,"Cancer",605890,
1278,"Cancer",802582,
1279,"Cancer",601516,
1280,"Cancer",607355,
1281,"Cancer",603695,
1282,"Cancer",608724,
1283,"Cancer",601109,
1284,"Cancer",801117,
1285,"Cancer",805922,
1286,"Cancer",609475,
1287,"Cancer",609845,
1288,"Cancer",600111,
1289,"Cancer",604674,
1290,"Cancer",605129,
1291,"Cancer",605494,
1292,"Cancer",605902,
1293,"Cancer",607576,
1294,"Cancer",805251,
1295,"Cancer",609299,
1296,"Cancer",602352,
1297,"Cancer",605641,
1298,"Cancer",608672,
1299,"Cancer",603579,
1300,"Cancer",803997,
1301,"Cancer",603530,
1302,"Cancer",601915,
1303,"Cancer",602990,
1304,"Cancer",602874,
1305,"Cancer",605568,
1306,"Cancer",606931,
1307,"Cancer",606708,
1308,"Cancer",600554,
1309,"Cancer",610596,
1310,"Cancer",603683,
1311,"Cancer",607133,
1312,"Cancer",607146,
1313,"Cancer",609038,
1314,"Cancer",611435,
1315,"Cancer",609297,
1316,"Cancer",603158,
1317,"Cancer",602017,
1318,"Cancer",611880,
1319,"Cancer",800695,
1320,"Cancer",607289,
1321,"Cancer",611931,
1322,"Cancer",600061,
1323,"Cancer",603024,
1324,"Cancer",604448,
1325,"Cancer",605266,
1326,"Cancer",606358,
1327,"Cancer",607990,
1328,"Cancer",611380,
1329,"Cancer",611585,
1330,"Cancer",800063,
1331,"Cancer",605271,
1332,"Cancer",605367,
1333,"Cancer",803663,
1334,"Cancer",606899,
1335,"Cancer",608474,
1336,"Cancer",802047,
1337,"Cancer",604570,
1338,"Cancer",610446,
1339,"Cancer",805534,
1340,"Cancer",611181,
1341,"Cancer",802757,
1342,"Cancer",608757,
1343,"Cancer",608236,
1344,"Cancer",608950,
1345,"Cancer",610713,
1346,"Cancer",605231,
1347,"Cancer",606577,
1348,"Cancer",805608,
1349,"Cancer",607456,
1350,"Cancer",606606,
1351,"Cancer",611928,
1352,"Cancer",802788,
1353,"Cancer",602229,
1354,"Cancer",609298,
1355,"Cancer",610960,
1356,"Cancer",603188,
1357,"Cancer",610426,
1358,"Cancer",801148,
1359,"Cancer",602835,
1360,"Cancer",608963,
1361,"Cancer",602366,
1362,"Cancer",611656,
1363,"Cancer",601361,
1364,"Cancer",804368,
1365,"Cancer",602518,
1366,"Cancer",803517,
1367,"Cancer",802049,
1368,"Cancer",608007,
1369,"Cancer",610428,
1370,"Cancer",801475,
1371,"Cancer",602648,
1372,"Cancer",607202,
1373,"Cancer",600969,
1374,"Cancer",600679,
1375,"Cancer",604692,
1376,"Cancer",604700,
1377,"Cancer",605419,
1378,"Cancer",606701,
1379,"Cancer",607113,
1380,"Cancer",804012,
1381,"Cancer",802341,
1382,"Cancer",804228,
1383,"Cancer",804327,
1384,"Cancer",601448,
1385,"Cancer",801646,
1386,"Cancer",604184,
1387,"Cancer",603302,
1388,"Cancer",600722,
1389,"Cancer",605107,
1390,"Cancer",604632,
1391,"Cancer",804534,
1392,"Cancer",802578,
1393,"Cancer",601847,
1394,"Cancer",604389,
1395,"Cancer",603888,
1396,"Cancer",601135,
1397,"Cancer",601774,
1398,"Cancer",602179,
1399,"Cancer",603831,
1400,"Cancer",604459,
1401,"Cancer",607255,
1402,"Cancer",600098,
1403,"Cancer",604547,
1404,"Cancer",603223,
1405,"Cancer",605121,
1406,"Cancer",603949,
1407,"Cancer",606421,
1408,"Cancer",602652,
1409,"Cancer",608523,
1410,"Cancer",600932,
1411,"Cancer",607317,
1412,"Cancer",609148,
1413,"Cancer",609928,
1414,"Cancer",611283,
1415,"Cancer",606422,
1416,"Cancer",600099,
1417,"Cancer",603705,
1418,"Cancer",805236,
1419,"Cancer",606532,
1420,"Cancer",801338,
1421,"Cancer",603186,
1422,"Cancer",609232,
1423,"Cancer",802520,
1424,"Cancer",610901,
1425,"Cancer",609807,
1426,"Cancer",601576,
1427,"Cancer",609709,
1428,"Cancer",604974,
1429,"Cancer",611780,
1430,"Cancer",603877,
1431,"Cancer",801910,
1432,"Cancer",601871,
1433,"Cancer",608145,
1434,"Cancer",609000,
1435,"Cancer",609792,
1436,"Cancer",800944,
1437,"Cancer",609982,
1438,"Cancer",608798,
1439,"Cancer",603689,
1440,"Cancer",603235,
1441,"Cancer",600399,
1442,"Cancer",601010,
1443,"Cancer",801161,
1444,"Cancer",609643,
1445,"Cancer",805948,
1446,"Cancer",604484,
1447,"Cancer",602015,
1448,"Cancer",612000,
1449,"Cancer",607432,
1450,"Cancer",607684,
1451,"Cancer",609859,
1452,"Cancer",608024,
1453,"Cancer",609141,
1454,"Cancer",611453,
1455,"Cancer",607437,
1456,"Cancer",606082,
1457,"Cancer",606847,
1458,"Cancer",604508,
1459,"Cancer",600127,
1460,"Cancer",603364,
1461,"Cancer",603016,
1462,"Cancer",603286,
1463,"Cancer",801149,
1464,"Cancer",603547,
1465,"Cancer",607056,
1466,"Cancer",609010,
1467,"Cancer",600121,
1468,"Cancer",608411,
1469,"Cancer",609621,
1470,"Cancer",601393,
1471,"Cancer",601901,
1472,"Cancer",802348,
1473,"Cancer",606362,
1474,"Cancer",804262,
1475,"Cancer",800015,
1476,"Cancer",803249,
1477,"Cancer",604529,
1478,"Cancer",800050,
1479,"Cancer",802924,
1480,"Cancer",603267,
1481,"Cancer",604943,
1482,"Cancer",604206,
1483,"Cancer",612343,
1484,"Cancer",605133,
1485,"Cancer",801114,
1486,"Cancer",607308,
1487,"Cancer",607332,
1488,"Cancer",603109,
1489,"Cancer",609740,
1490,"Cancer",601699,
1491,"Cancer",606722,
1492,"Cancer",601819,
1493,"Cancer",800673,
1494,"Cancer",606644,
1495,"Cancer",804667,
1496,"Cancer",600030,
1497,"Cancer",600126,
1498,"Cancer",611955,
1499,"Cancer",601208,
1500,"Cancer",802048,
1501,"Cancer",800567,
1502,"Cancer",800528,
1503,"Cancer",607163,
1504,"Cancer",601878,
1505,"Cancer",605382,
1506,"Cancer",612078,
1507,"Cancer",607801,
1508,"Cancer",609101,
1509,"Cancer",611681,
1510,"Cancer",608219,
1511,"Cancer",800120,
1512,"Cancer",801691,
1513,"Cancer",610243,
1514,"Cancer",604971,
1515,"Cancer",805192,
1516,"Cancer",602161,
1517,"Cancer",608415,
1518,"Cancer",801952,
1519,"Cancer",609006,
1520,"Cancer",800053,
1521,"Cancer",801844,
1522,"Cancer",606744,
1523,"Cancer",608017,
1524,"Cancer",608845,
1525,"Cancer",611321,
1526,"Cancer",605485,
1527,"Cancer",804502,
1528,"Cancer",601928,
1529,"Cancer",610322,
1530,"Cancer",608562,
1531,"Cancer",603609,
1532,"Cancer",606591,
1533,"Cancer",610754,
1534,"Cancer",602311,
1535,"Cancer",603856,
1536,"Cancer",801426,
1537,"Cancer",611635,
1538,"Cancer",604993,
1539,"Cancer",801789,
1540,"Cancer",604705,
1541,"Cancer",803900,
1542,"Cancer",603084,
1543,"Cancer",609160,
1544,"Cancer",804375,
1545,"Cancer",607935,
1546,"Cancer",801811,
1547,"Cancer",601523,
1548,"Cancer",802828,
1549,"Cancer",803177,
1550,"Cancer",601769,
1551,"Cancer",610175,
1552,"Cancer",600861,
1553,"Cancer",602597,
1554,"Cancer",802540,
1555,"Cancer",800834,
1556,"Cancer",608182,
1557,"Cancer",601677,
1558,"Cancer",605306,
1559,"Cancer",606489,
1560,"Cancer",803427,
1561,"Cancer",606659,
1562,"Cancer",606942,
1563,"Cancer",803614,
1564,"Cancer",605722,
1565,"Cancer",600793,
1566,"Cancer",801033,
1567,"Cancer",612207,
1568,"Cancer",607720,
1569,"Cancer",603059,
1570,"Cancer",800016,
1571,"Cancer",610282,
1572,"Cancer",800988,
1573,"Cancer",603674,
1574,"Cancer",605178,
1575,"Cancer",611438,
1576,"Cancer",612028,
1577,"Cancer",603981,
1578,"Cancer",608459,
1579,"Cancer",605303,
1580,"Cancer",602380,
1581,"Cancer",601132,
1582,"Cancer",602295,
1583,"Cancer",611709,
1584,"Cancer",606348,
1585,"Cancer",606729,
1586,"Cancer",602551,
1587,"Cancer",606323,
1588,"Cancer",803430,
1589,"Cancer",805104,
1590,"Cancer",609253,
1591,"Cancer",609001,
1592,"Cancer",605784,
1593,"Cancer",607000,
1594,"Cancer",603850,
1595,"Cancer",601277,
1596,"Cancer",606777,
1597,"Cancer",602802,
1598,"Cancer",603730,
1599,"Cancer",608109,
1600,"Cancer",606021,
1601,"Cancer",805911,
1602,"Cancer",601433,
1603,"Cancer",602543,
1604,"Cancer",610982,
1605,"Cancer",604339,
1606,"Cancer",603314,
1607,"Cancer",600376,
1608,"Cancer",611186,
1609,"Cancer",803251,
1610,"Cancer",606251,
1611,"Cancer",600885,
1612,"Cancer",606650,
1613,"Cancer",609468,
1614,"Cancer",601495,
1615,"Cancer",610698,
1616,"Cancer",606766,
1617,"Cancer",612067,
1618,"Cancer",611998,
1619,"Cancer",802221,
1620,"Cancer",602866,
1621,"Cancer",803645,
1622,"Cancer",610552,
1623,"Cancer",610212,
1624,"Cancer",603753,
1625,"Cancer",803416,
1626,"Cancer",608602,
1627,"Cancer",802122,
1628,"Cancer",612363,
1629,"Cancer",612209,
1630,"Cancer",602853,
1631,"Cancer",604568,
1632,"Cancer",605053,
1633,"Cancer",603926,
1634,"Cancer",803262,
1635,"Cancer",601023,
1636,"Cancer",612383,
1637,"Cancer",804014,
1638,"Cancer",800868,
1639,"Cancer",803820,
1640,"Cancer",605213,
1641,"Cancer",804819,
1642,"Cancer",600954,
1643,"Cancer",601755,
1644,"Cancer",607998,
1645,"Cancer",603010,
1646,"Cancer",603352,
1647,"Cancer",602567,
1648,"Cancer",605932,
1649,"Cancer",608329,
1650,"Cancer",602816,
1651,"Cancer",602195,
1652,"Cancer",600736,
1653,"Cancer",608437,
1654,"Cancer",607594,
1655,"Cancer",610529,
1656,"Cancer",603052,
1657,"Cancer",603281,
1658,"Cancer",607333,
1659,"Cancer",600995,
1660,"Cancer",805229,
1661,"Cancer",602519,
1662,"Cancer",803008,
1663,"Cancer",611754,
1664,"Cancer",606471,
1665,"Cancer",800585,
1666,"Cancer",610012,
1667,"Cancer",801996,
1668,"Cancer",600304,
1669,"Cancer",601647,
1670,"Cancer",601402,
1671,"Cancer",610892,
1672,"Cancer",610887,
1673,"Cancer",603374,
1674,"Cancer",604844,
1675,"Cancer",611753,
1676,"Cancer",601399,
1677,"Cancer",604658,
1678,"Cancer",603392,
1679,"Cancer",605142,
1680,"Cancer",605332,
1681,"Cancer",607561,
1682,"Cancer",611586,
1683,"Cancer",601636,
1684,"Cancer",606943,
1685,"Cancer",605847,
1686,"Cancer",611524,
1687,"Cancer",606521,
1688,"Cancer",801851,
1689,"Cancer",603164,
1690,"Cancer",610272,
1691,"Cancer",804341,
1692,"Cancer",602088,
1693,"Cancer",611293,
1694,"Cancer",804693,
1695,"Cancer",610406,
1696,"Cancer",805142,
1697,"Cancer",802132,
1698,"Cancer",604777,
1699,"Cancer",612196,
1700,"Cancer",601657,
1701,"Cancer",603885,
1702,"Cancer",800087,
1703,"Cancer",611721,
1704,"Cancer",604517,
1705,"Cancer",805473,
1706,"Cancer",802660,
1707,"Cancer",608061,
1708,"Cancer",805835,
1709,"Cancer",805129,
1710,"Cancer",608000,
1711,"Cancer",611016,
1712,"Cancer",607934,
1713,"Cancer",607860,
1714,"Cancer",611442,
1715,"Cancer",608186,
1716,"Cancer",609458,
1717,"Cancer",804814,
1718,"Cancer",602638,
1719,"Cancer",603359,
1720,"Cancer",606292,
1721,"Cancer",805546,
1722,"Cancer",602215,
1723,"Cancer",609920,
1724,"Cancer",601563,
1725,"Cancer",605459,
1726,"Cancer",804010,
1727,"Cancer",609291,
1728,"Cancer",803730,
1729,"Cancer",801695,
1730,"Cancer",609650,
1731,"Cancer",805140,
1732,"Cancer",611522,
1733,"Cancer",600450,
1734,"Cancer",602505,
1735,"Cancer",612192,
1736,"Cancer",609998,
1737,"Cancer",602694,
1738,"Cancer",607104,
1739,"Cancer",609927,
1740,"Cancer",604376,
1741,"Cancer",601587,
1742,"Cancer",607100,
1743,"Cancer",803161,
1744,"Cancer",607907,
1745,"Cancer",603572,
1746,"Cancer",602623,
1747,"Cancer",802271,
1748,"Cancer",606658,
1749,"Cancer",607213,
1750,"Cancer",605219,
1751,"Cancer",610111,
1752,"Cancer",802071,
1753,"Cancer",611429,
1754,"Cancer",605227,
1755,"Cancer",603475,
1756,"Cancer",604338,
1757,"Cancer",805125,
1758,"Cancer",611411,
1759,"Cancer",604927,
1760,"Cancer",606129,
1761,"Cancer",606475,
1762,"Cancer",605674,
1763,"Cancer",611395,
1764,"Cancer",609666,
1765,"Cancer",607359,
1766,"Cancer",607112,
1767,"Cancer",612276,
1768,"Cancer",606325,
1769,"Cancer",611574,
1770,"Cancer",608093,
1771,"Cancer",603882,
1772,"Cancer",601578,
1773,"Cancer",608810,
1774,"Cancer",800979,
1775,"Cancer",601919,
1776,"Cancer",605992,
1777,"Cancer",607991,
1778,"Cancer",801804,
1779,"Cancer",608598,
1780,"Cancer",602961,
1781,"Cancer",600380,
1782,"Cancer",611366,
1783,"Cancer",601511,
1784,"Cancer",601592,
1785,"Cancer",611802,
1786,"Cancer",803182,
1787,"Cancer",804720,
1788,"Cancer",611665,
1789,"Cancer",602073,
1790,"Cancer",609813,
1791,"Cancer",604205,
1792,"Cancer",804277,
1793,"Cancer",609206,
1794,"Cancer",604100,
1795,"Cancer",805209,
1796,"Cancer",607137,
1797,"Cancer",602830,
1798,"Cancer",610972,
1799,"Cancer",602572,
1800,"Cancer",609636,
1801,"Cancer",605102,
1802,"Cancer",602882,
1803,"Cancer",601789,
1804,"Cancer",610830,
1805,"Cancer",607827,
1806,"Cancer",609526,
1807,"Cancer",612272,
1808,"Cancer",604225,
1809,"Cancer",612202,
1810,"Cancer",802107,
1811,"Cancer",803552,
1812,"Cancer",609720,
1813,"Cancer",805700,
1814,"Cancer",605217,
1815,"Cancer",602489,
1816,"Cancer",604278,
1817,"Cancer",610881,
1818,"Cancer",606662,
1819,"Cancer",606698,
1820,"Cancer",611458,
1821,"Cancer",600966,
1822,"Cancer",600353,
1823,"Cancer",602327,
1824,"Cancer",801791,
1825,"Cancer",604537,
1826,"Cancer",611543,
1827,"Cancer",605235,
1828,"Cancer",601266,
1829,"Cancer",802817,
1830,"Cancer",803657,
1831,"Cancer",607572,
1832,"Cancer",803385,
1833,"Cancer",610389,
1834,"Cancer",804130,
1835,"Cancer",611004,
1836,"Cancer",600446,
1837,"Cancer",611926,
1838,"Cancer",604279,
1839,"Cancer",605551,
1840,"Cancer",609850,
1841,"Cancer",804899,
1842,"Cancer",610276,
1843,"Cancer",602379,
1844,"Cancer",600151,
1845,"Cancer",604186,
1846,"Cancer",606132,
1847,"Cancer",609182,
1848,"Cancer",603630,
1849,"Cancer",600946,
1850,"Cancer",607660,
1851,"Cancer",601584,
1852,"Cancer",600949,
1853,"Cancer",603799,
1854,"Cancer",606838,
1855,"Cancer",605428,
1856,"Cancer",602166,
1857,"Cancer",607162,
1858,"Cancer",600222,
1859,"Cancer",611474,
1860,"Cancer",612342,
1861,"Cancer",609781,
1862,"Cancer",600496,
1863,"Cancer",605458,
1864,"Cancer",610926,
1865,"Cancer",601632,
1866,"Cancer",607443,
1867,"Cancer",611331,
1868,"Cancer",800476,
1869,"Cancer",604147,
1870,"Cancer",601939,
1871,"Cancer",604970,
1872,"Cancer",601097,
1873,"Cancer",606151,
1874,"Cancer",605295,
1875,"Cancer",608705,
1876,"Cancer",609065,
1877,"Cancer",607292,
1878,"Cancer",805486,
1879,"Cancer",604405,
1880,"Cancer",607136,
1881,"Cancer",608891,
1882,"Cancer",800194,
1883,"Cancer",611152,
1884,"Cancer",605435,
1885,"Cancer",801660,
1886,"Cancer",609459,
1887,"Cancer",600568,
1888,"Cancer",801431,
1889,"Cancer",607033,
1890,"Cancer",602461,
1891,"Cancer",611650,
1892,"Cancer",600265,
1893,"Cancer",802987,
1894,"Cancer",609788,
1895,"Cancer",603071,
1896,"Cancer",607795,
1897,"Cancer",601651,
1898,"Cancer",604494,
1899,"Cancer",600181,
1900,"Cancer",610604,
1901,"Cancer",600582,
1902,"Cancer",608431,
1903,"Cancer",612261,
1904,"Cancer",610838,
1905,"Cancer",602540,
1906,"Cancer",802917,
1907,"Cancer",604434,
1908,"Cancer",606759,
1909,"Cancer",801287,
1910,"Cancer",611363,
1911,"Cancer",601506,
1912,"Cancer",805024,
1913,"Cancer",608449,
1914,"Cancer",800482,
1915,"Cancer",609346,
1916,"Cancer",606663,
1917,"Cancer",600825,
1918,"Cancer",600050,
1919,"Cancer",802693,
1920,"Cancer",805308,
1921,"Cancer",609614,
1922,"Cancer",602877,
1923,"Cancer",610692,
1924,"Cancer",606937,
1925,"Cancer",611765,
1926,"Cancer",600909,
1927,"Cancer",604857,
1928,"Cancer",804518,
1929,"Cancer",800589,
1930,"Cancer",610696,
1931,"Cancer",611414,
1932,"Cancer",607420,
1933,"Cancer",805582,
1934,"Cancer",606121,
1935,"Cancer",601412,
1936,"Cancer",605016,
1937,"Cancer",607245,
1938,"Cancer",602787,
1939,"Cancer",612395,
1940,"Cancer",602432,
1941,"Cancer",609862,
1942,"Cancer",608635,
1943,"Cancer",611625,
1944,"Cancer",611551,
1945,"Cancer",606079,
1946,"Cancer",803803,
1947,"Cancer",805403,
1948,"Cancer",612005,
1949,"Cancer",603322,
1950,"Cancer",608847,
1951,"Cancer",609432,
1952,"Cancer",601124,
1953,"Cancer",610941,
1954,"Cancer",610555,
1955,"Cancer",611460,
1956,"Cancer",802462,
1957,"Cancer",607012,
1958,"Cancer",603727,
1959,"Cancer",611433,
1960,"Cancer",611654,
1961,"Cancer",606237,
1962,"Cancer",600727,
1963,"Cancer",604207,
1964,"Cancer",603739,
1965,"Cancer",602168,
1966,"Cancer",605100,
1967,"Cancer",605777,
1968,"Cancer",606080,
1969,"Cancer",610042,
1970,"Cancer",605885,
1971,"Cancer",601980,
1972,"Cancer",609122,
1973,"Cancer",610740,
1974,"Cancer",609394,
1975,"Cancer",606864,
1976,"Cancer",610470,
1977,"Cancer",602118,
1978,"Cancer",605019,
1979,"Cancer",802789,
1980,"Cancer",601885,
1981,"Cancer",607703,
1982,"Cancer",602496,
1983,"Cancer",609127,
1984,"Cancer",612332,
1985,"Cancer",605574,
1986,"Cancer",603594,
1987,"Cancer",602498,
1988,"Cancer",802749,
1989,"Cancer",605436,
1990,"Cancer",801696,
1991,"Cancer",801201,
1992,"Cancer",608179,
1993,"Cancer",606810,
1994,"Cancer",609572,
1995,"Cancer",802163,
1996,"Cancer",803362,
1997,"Cancer",608961,
1998,"Cancer",611587,
1999,"Cancer",605003,
2000,"Cancer",600828,
2001,"Cancer",607641,
2002,"Cancer",804509,
2003,"Cancer",803169,
2004,"Cancer",803481,
2005,"Cancer",603212,
2006,"Cancer",610574,
2007,"Cancer",801270,
2008,"Cancer",611740,
2009,"Cancer",804639,
2010,"Cancer",600721,
2011,"Cancer",800039,
2012,"Cancer",803168,
2013,"Cancer",804489,
2014,"Cancer",805952,
2015,"Cancer",606690,
2016,"Cancer",606387,
2017,"Cancer",610834,
2018,"Cancer",605252,
2019,"Cancer",602696,
2020,"Cancer",602709,
2021,"Cancer",605035,
2022,"Cancer",801057,
2023,"Cancer",603257,
2024,"Cancer",607918,
2025,"Cancer",603134,
2026,"Cancer",607144,
2027,"Cancer",610496,
2028,"Cancer",601804,
2029,"Cancer",609103,
2030,"Cancer",611482,
2031,"Cancer",604263,
2032,"Cancer",610509,
2033,"Cancer",600772,
2034,"Cancer",602649,
2035,"Cancer",603214,
2036,"Cancer",805495,
2037,"Cancer",608004,
2038,"Cancer",804124,
2039,"Cancer",609478,
2040,"Cancer",605853,
2041,"Cancer",803737,
2042,"Cancer",603790,
2043,"Cancer",805565,
2044,"Cancer",600347,
2045,"Cancer",600194,
2046,"Cancer",606683,
2047,"Cancer",607614,
2048,"Cancer",804003,
2049,"Cancer",802408,
2050,"Cancer",608383,
2051,"Cancer",602611,
2052,"Cancer",801505,
2053,"Cancer",608960,
2054,"Cancer",609189,
2055,"Cancer",602573,
2056,"Cancer",603915,
2057,"Cancer",611581,
2058,"Cancer",805778,
2059,"Cancer",805905,
2060,"Cancer",602456,
2061,"Cancer",604684,
2062,"Cancer",605192,
2063,"Cancer",601413,
2064,"Cancer",606749,
2065,"Cancer",608623,
2066,"Cancer",603560,
2067,"Cancer",603079,
2068,"Cancer",603360,
2069,"Cancer",605311,
2070,"Cancer",601720,
2071,"Cancer",605051,
2072,"Cancer",606754,
2073,"Cancer",611008,
2074,"Cancer",609532,
2075,"Cancer",602640,
2076,"Cancer",600553,
2077,"Cancer",803699,
2078,"Cancer",610019,
2079,"Cancer",611423,
2080,"Cancer",601165,
2081,"Cancer",601910,
2082,"Cancer",612035,
2083,"Cancer",805853,
2084,"Cancer",804547,
2085,"Cancer",607698,
2086,"Cancer",605479,
2087,"Cancer",606904,
2088,"Cancer",605967,
2089,"Cancer",607582,
2090,"Cancer",601579,
2091,"Cancer",604833,
2092,"Cancer",606926,
2093,"Cancer",800875,
